ticket,magic,symbol,direction,volume,open_price,close_price,open_time,close_time,profit,commission,swap,comment
341104128,0,XAUUSD.pc,SELL,0.01,4031.53000,4031.53000,2026.07.01 15:34:09,2026.07.01 15:34:09,0.00,-0.03,0.00,
341105612,0,XAUUSD.pc,BUY,0.01,4027.25000,4027.25000,2026.07.01 15:34:20,2026.07.01 15:34:20,5.20,-0.03,0.00,[tp 4027.01]
341105658,0,XAUUSD.pc,BUY,0.01,4027.25000,4027.25000,2026.07.01 15:34:20,2026.07.01 15:34:20,-0.58,-0.03,0.00,[tp 4027.01]
341105685,0,XAUUSD.pc,BUY,0.01,4027.25000,4027.25000,2026.07.01 15:34:20,2026.07.01 15:34:20,4.28,-0.03,0.00,[tp 4027.01]
341105776,0,XAUUSD.pc,BUY,0.01,4027.40000,4027.40000,2026.07.01 15:34:20,2026.07.01 15:34:20,-0.88,-0.03,0.00,[tp 4027.01]
341105781,0,XAUUSD.pc,BUY,0.01,4027.40000,4027.40000,2026.07.01 15:34:20,2026.07.01 15:34:20,2.77,-0.03,0.00,[tp 4027.01]
341105799,0,XAUUSD.pc,BUY,0.01,4027.40000,4027.40000,2026.07.01 15:34:20,2026.07.01 15:34:20,-0.98,-0.03,0.00,[tp 4027.01]
341105843,0,XAUUSD.pc,BUY,0.01,4027.40000,4027.40000,2026.07.01 15:34:20,2026.07.01 15:34:20,-0.98,-0.03,0.00,[tp 4027.01]
341105854,0,XAUUSD.pc,BUY,0.01,4027.40000,4027.40000,2026.07.01 15:34:20,2026.07.01 15:34:20,-0.86,-0.03,0.00,[tp 4027.01]
341105871,0,XAUUSD.pc,BUY,0.01,4027.40000,4027.40000,2026.07.01 15:34:20,2026.07.01 15:34:20,-0.78,-0.03,0.00,[tp 4027.01]
341118928,0,XAUUSD.pc,SELL,0.01,4025.20000,4025.20000,2026.07.01 15:38:36,2026.07.01 15:38:36,0.00,-0.03,0.00,
341118961,0,XAUUSD.pc,SELL,0.01,4024.76000,4024.76000,2026.07.01 15:38:37,2026.07.01 15:38:37,0.00,-0.03,0.00,
341119254,0,XAUUSD.pc,SELL,0.01,4024.52000,4024.52000,2026.07.01 15:38:37,2026.07.01 15:38:37,0.00,-0.03,0.00,
341119386,0,XAUUSD.pc,SELL,0.01,4024.74000,4024.74000,2026.07.01 15:38:38,2026.07.01 15:38:38,0.00,-0.03,0.00,
341119699,0,XAUUSD.pc,SELL,0.01,4024.42000,4024.42000,2026.07.01 15:38:40,2026.07.01 15:38:40,0.00,-0.03,0.00,
341120691,0,XAUUSD.pc,SELL,0.01,4024.52000,4024.52000,2026.07.01 15:38:51,2026.07.01 15:38:51,0.00,-0.03,0.00,
341132663,0,XAUUSD.pc,SELL,0.01,4027.75000,4027.75000,2026.07.01 15:42:43,2026.07.01 15:42:43,0.00,-0.03,0.00,
341132926,0,XAUUSD.pc,SELL,0.01,4027.68000,4027.68000,2026.07.01 15:42:46,2026.07.01 15:42:46,0.00,-0.03,0.00,
341150935,0,XAUUSD.pc,SELL,0.01,4027.98000,4027.98000,2026.07.01 15:52:02,2026.07.01 15:52:02,0.00,-0.03,0.00,
341151699,0,XAUUSD.pc,SELL,0.01,4027.55000,4027.55000,2026.07.01 15:52:28,2026.07.01 15:52:28,0.00,-0.03,0.00,
341155557,0,XAUUSD.pc,BUY,0.01,4025.53000,4025.53000,2026.07.01 15:55:15,2026.07.01 15:55:15,2.45,-0.03,0.00,
341155559,0,XAUUSD.pc,BUY,0.01,4025.53000,4025.53000,2026.07.01 15:55:15,2026.07.01 15:55:15,2.15,-0.03,0.00,
341155560,0,XAUUSD.pc,BUY,0.01,4025.53000,4025.53000,2026.07.01 15:55:15,2026.07.01 15:55:15,-1.11,-0.03,0.00,
341155561,0,XAUUSD.pc,BUY,0.01,4025.53000,4025.53000,2026.07.01 15:55:15,2026.07.01 15:55:15,2.02,-0.03,0.00,
341155563,0,XAUUSD.pc,BUY,0.01,4025.53000,4025.53000,2026.07.01 15:55:15,2026.07.01 15:55:15,-1.01,-0.03,0.00,
341155564,0,XAUUSD.pc,BUY,0.01,4025.52000,4025.52000,2026.07.01 15:55:15,2026.07.01 15:55:15,-1.00,-0.03,0.00,
341155566,0,XAUUSD.pc,BUY,0.01,4025.52000,4025.52000,2026.07.01 15:55:16,2026.07.01 15:55:16,-0.76,-0.03,0.00,
341155567,0,XAUUSD.pc,BUY,0.01,4025.52000,4025.52000,2026.07.01 15:55:16,2026.07.01 15:55:16,-0.78,-0.03,0.00,
341155568,0,XAUUSD.pc,BUY,0.01,4025.52000,4025.52000,2026.07.01 15:55:16,2026.07.01 15:55:16,2.23,-0.03,0.00,
341155569,0,XAUUSD.pc,BUY,0.01,4025.52000,4025.52000,2026.07.01 15:55:16,2026.07.01 15:55:16,-0.32,-0.03,0.00,
341193476,0,XAUUSD.pc,BUY,0.01,4025.01000,4025.01000,2026.07.01 16:01:42,2026.07.01 16:01:42,0.00,-0.03,0.00,
341193626,0,XAUUSD.pc,BUY,0.01,4024.62000,4024.62000,2026.07.01 16:01:44,2026.07.01 16:01:44,0.00,-0.03,0.00,
341193731,0,XAUUSD.pc,BUY,0.01,4024.51000,4024.51000,2026.07.01 16:01:45,2026.07.01 16:01:45,0.00,-0.03,0.00,
341195112,0,XAUUSD.pc,BUY,0.01,4022.36000,4022.36000,2026.07.01 16:01:58,2026.07.01 16:01:58,0.00,-0.03,0.00,
341200004,0,XAUUSD.pc,BUY,0.01,4019.74000,4019.74000,2026.07.01 16:02:39,2026.07.01 16:02:39,0.00,-0.03,0.00,
341201972,0,XAUUSD.pc,BUY,0.01,4020.48000,4020.48000,2026.07.01 16:03:17,2026.07.01 16:03:17,0.00,-0.03,0.00,
341207960,0,XAUUSD.pc,SELL,0.01,4023.75000,4023.75000,2026.07.01 16:04:46,2026.07.01 16:04:46,1.39,-0.03,0.00,
341207975,0,XAUUSD.pc,SELL,0.01,4023.75000,4023.75000,2026.07.01 16:04:46,2026.07.01 16:04:46,-1.26,-0.03,0.00,
341207977,0,XAUUSD.pc,SELL,0.01,4023.73000,4023.73000,2026.07.01 16:04:46,2026.07.01 16:04:46,-0.78,-0.03,0.00,
341207980,0,XAUUSD.pc,SELL,0.01,4023.73000,4023.73000,2026.07.01 16:04:46,2026.07.01 16:04:46,-0.89,-0.03,0.00,
341207987,0,XAUUSD.pc,SELL,0.01,4023.62000,4023.62000,2026.07.01 16:04:46,2026.07.01 16:04:46,3.88,-0.03,0.00,
341207988,0,XAUUSD.pc,SELL,0.01,4023.62000,4023.62000,2026.07.01 16:04:46,2026.07.01 16:04:46,3.14,-0.03,0.00,
341324939,0,XAUUSD.pc,SELL,0.01,4038.91000,4038.91000,2026.07.01 16:23:00,2026.07.01 16:23:00,0.00,-0.03,0.00,
341325495,0,XAUUSD.pc,SELL,0.01,4037.94000,4037.94000,2026.07.01 16:23:01,2026.07.01 16:23:01,0.00,-0.03,0.00,
341326549,0,XAUUSD.pc,SELL,0.01,4037.96000,4037.96000,2026.07.01 16:23:07,2026.07.01 16:23:07,0.00,-0.03,0.00,
341341408,0,XAUUSD.pc,SELL,0.01,4044.49000,4044.49000,2026.07.01 16:24:26,2026.07.01 16:24:26,0.00,-0.03,0.00,
341348661,0,XAUUSD.pc,SELL,0.01,4043.91000,4043.91000,2026.07.01 16:25:11,2026.07.01 16:25:11,0.00,-0.03,0.00,
341354257,0,XAUUSD.pc,BUY,0.01,4038.84000,4038.84000,2026.07.01 16:26:20,2026.07.01 16:26:20,-0.90,-0.03,0.00,[tp 4039.01]
341354282,0,XAUUSD.pc,BUY,0.01,4038.84000,4038.84000,2026.07.01 16:26:20,2026.07.01 16:26:20,-0.88,-0.03,0.00,[tp 4039.01]
341354369,0,XAUUSD.pc,BUY,0.01,4038.74000,4038.74000,2026.07.01 16:26:20,2026.07.01 16:26:20,5.75,-0.03,0.00,[tp 4039.01]
341354424,0,XAUUSD.pc,BUY,0.01,4038.63000,4038.63000,2026.07.01 16:26:20,2026.07.01 16:26:20,5.28,-0.03,0.00,[tp 4039.01]
341354440,0,XAUUSD.pc,BUY,0.01,4038.63000,4038.63000,2026.07.01 16:26:20,2026.07.01 16:26:20,0.28,-0.03,0.00,[tp 4039.01]
341363584,0,XAUUSD.pc,SELL,0.01,4041.83000,4041.83000,2026.07.01 16:28:26,2026.07.01 16:28:26,0.00,-0.03,0.00,
341363722,0,XAUUSD.pc,SELL,0.01,4042.62000,4042.62000,2026.07.01 16:28:28,2026.07.01 16:28:28,0.00,-0.03,0.00,
341364419,0,XAUUSD.pc,SELL,0.01,4042.41000,4042.41000,2026.07.01 16:28:45,2026.07.01 16:28:45,0.00,-0.03,0.00,
341367885,0,XAUUSD.pc,BUY,0.01,4039.28000,4039.28000,2026.07.01 16:29:25,2026.07.01 16:29:25,3.13,-0.03,0.00,[tp 4039.59]
341367898,0,XAUUSD.pc,BUY,0.01,4039.35000,4039.35000,2026.07.01 16:29:25,2026.07.01 16:29:25,3.27,-0.03,0.00,[tp 4039.59]
341367906,0,XAUUSD.pc,BUY,0.01,4039.35000,4039.35000,2026.07.01 16:29:25,2026.07.01 16:29:25,2.48,-0.03,0.00,[tp 4039.59]
341386278,0,XAUUSD.pc,SELL,0.01,4044.01000,4044.01000,2026.07.01 16:30:37,2026.07.01 16:30:37,0.00,-0.03,0.00,
341386325,0,XAUUSD.pc,SELL,0.01,4043.82000,4043.82000,2026.07.01 16:30:38,2026.07.01 16:30:38,0.00,-0.03,0.00,
341386614,0,XAUUSD.pc,SELL,0.01,4043.38000,4043.38000,2026.07.01 16:30:41,2026.07.01 16:30:41,0.00,-0.03,0.00,
341386771,0,XAUUSD.pc,SELL,0.01,4043.87000,4043.87000,2026.07.01 16:30:43,2026.07.01 16:30:43,0.00,-0.03,0.00,
341402771,0,XAUUSD.pc,SELL,0.01,4045.47000,4045.47000,2026.07.01 16:33:22,2026.07.01 16:33:22,0.00,-0.03,0.00,
341405824,0,XAUUSD.pc,SELL,0.01,4047.84000,4047.84000,2026.07.01 16:34:39,2026.07.01 16:34:39,0.00,-0.03,0.00,
341411167,0,XAUUSD.pc,SELL,0.01,4050.09000,4050.09000,2026.07.01 16:35:45,2026.07.01 16:35:45,0.00,-0.03,0.00,
341417172,0,XAUUSD.pc,SELL,0.01,4053.40000,4053.40000,2026.07.01 16:36:21,2026.07.01 16:36:21,0.00,-0.03,0.00,
341425243,0,XAUUSD.pc,SELL,0.01,4057.31000,4057.31000,2026.07.01 16:37:10,2026.07.01 16:37:10,0.00,-0.03,0.00,
341468875,0,XAUUSD.pc,SELL,0.01,4075.01000,4075.01000,2026.07.01 16:40:27,2026.07.01 16:40:27,0.00,-0.03,0.00,
341476883,0,XAUUSD.pc,SELL,0.01,4080.69000,4080.69000,2026.07.01 16:40:58,2026.07.01 16:40:58,0.00,-0.03,0.00,
341483200,0,XAUUSD.pc,SELL,0.01,4079.48000,4079.48000,2026.07.01 16:41:53,2026.07.01 16:41:53,0.00,-0.03,0.00,
341488923,0,XAUUSD.pc,SELL,0.01,4081.02000,4081.02000,2026.07.01 16:43:17,2026.07.01 16:43:17,0.00,-0.03,0.00,
341517444,0,XAUUSD.pc,BUY,0.01,4099.98000,4099.98000,2026.07.01 16:45:03,2026.07.01 16:45:03,-54.51,-0.03,0.00,
341517465,0,XAUUSD.pc,BUY,0.01,4100.18000,4100.18000,2026.07.01 16:45:03,2026.07.01 16:45:03,-56.31,-0.03,0.00,
341517466,0,XAUUSD.pc,BUY,0.01,4100.18000,4100.18000,2026.07.01 16:45:03,2026.07.01 16:45:03,-42.87,-0.03,0.00,
341517478,0,XAUUSD.pc,BUY,0.01,4100.18000,4100.18000,2026.07.01 16:45:03,2026.07.01 16:45:03,-56.17,-0.03,0.00,
341517494,0,XAUUSD.pc,BUY,0.01,4100.18000,4100.18000,2026.07.01 16:45:03,2026.07.01 16:45:03,-56.80,-0.03,0.00,
341517498,0,XAUUSD.pc,BUY,0.01,4100.18000,4100.18000,2026.07.01 16:45:03,2026.07.01 16:45:03,-52.34,-0.03,0.00,
341517514,0,XAUUSD.pc,BUY,0.01,4100.19000,4100.19000,2026.07.01 16:45:03,2026.07.01 16:45:03,-20.71,-0.03,0.00,
341517515,0,XAUUSD.pc,BUY,0.01,4100.19000,4100.19000,2026.07.01 16:45:03,2026.07.01 16:45:03,-19.17,-0.03,0.00,
341517516,0,XAUUSD.pc,BUY,0.01,4100.19000,4100.19000,2026.07.01 16:45:03,2026.07.01 16:45:03,-56.37,-0.03,0.00,
341517521,0,XAUUSD.pc,BUY,0.01,4100.19000,4100.19000,2026.07.01 16:45:03,2026.07.01 16:45:03,-50.10,-0.03,0.00,
341517528,0,XAUUSD.pc,BUY,0.01,4100.19000,4100.19000,2026.07.01 16:45:03,2026.07.01 16:45:03,-19.50,-0.03,0.00,
341517529,0,XAUUSD.pc,BUY,0.01,4100.19000,4100.19000,2026.07.01 16:45:03,2026.07.01 16:45:03,-46.79,-0.03,0.00,
341517532,0,XAUUSD.pc,BUY,0.01,4100.19000,4100.19000,2026.07.01 16:45:03,2026.07.01 16:45:03,-25.18,-0.03,0.00,
341523587,0,XAUUSD.pc,SELL,0.01,4103.21000,4103.21000,2026.07.01 16:45:17,2026.07.01 16:45:17,0.00,-0.03,0.00,
341524441,0,XAUUSD.pc,SELL,0.01,4104.22000,4104.22000,2026.07.01 16:45:19,2026.07.01 16:45:19,0.00,-0.03,0.00,
341524778,0,XAUUSD.pc,SELL,0.01,4104.01000,4104.01000,2026.07.01 16:45:20,2026.07.01 16:45:20,0.00,-0.03,0.00,
341525181,0,XAUUSD.pc,SELL,0.01,4103.20000,4103.20000,2026.07.01 16:45:21,2026.07.01 16:45:21,0.00,-0.03,0.00,
341525685,0,XAUUSD.pc,BUY,0.01,4101.44000,4101.44000,2026.07.01 16:45:23,2026.07.01 16:45:23,1.77,-0.03,0.00,[tp 4101.63]
341525696,0,XAUUSD.pc,BUY,0.01,4101.16000,4101.16000,2026.07.01 16:45:24,2026.07.01 16:45:24,2.85,-0.03,0.00,[tp 4101.63]
341525707,0,XAUUSD.pc,BUY,0.01,4101.16000,4101.16000,2026.07.01 16:45:24,2026.07.01 16:45:24,2.04,-0.03,0.00,[tp 4101.63]
341525727,0,XAUUSD.pc,BUY,0.01,4101.15000,4101.15000,2026.07.01 16:45:24,2026.07.01 16:45:24,3.07,-0.03,0.00,[tp 4101.63]
341525983,0,XAUUSD.pc,SELL,0.01,4102.33000,4102.33000,2026.07.01 16:45:25,2026.07.01 16:45:25,0.00,-0.03,0.00,
341526153,0,XAUUSD.pc,SELL,0.01,4103.48000,4103.48000,2026.07.01 16:45:26,2026.07.01 16:45:26,0.00,-0.03,0.00,
341526342,0,XAUUSD.pc,SELL,0.01,4103.62000,4103.62000,2026.07.01 16:45:27,2026.07.01 16:45:27,0.00,-0.03,0.00,
341526428,0,XAUUSD.pc,SELL,0.01,4104.09000,4104.09000,2026.07.01 16:45:28,2026.07.01 16:45:28,0.00,-0.03,0.00,
341528694,0,XAUUSD.pc,SELL,0.01,4105.08000,4105.08000,2026.07.01 16:45:32,2026.07.01 16:45:32,0.00,-0.03,0.00,
341532067,0,XAUUSD.pc,SELL,0.01,4105.52000,4105.52000,2026.07.01 16:45:43,2026.07.01 16:45:43,0.00,-0.03,0.00,
341537899,0,XAUUSD.pc,BUY,0.01,4102.91000,4102.91000,2026.07.01 16:46:17,2026.07.01 16:46:17,2.17,-0.03,0.00,[tp 4102.32]
341537902,0,XAUUSD.pc,BUY,0.01,4102.91000,4102.91000,2026.07.01 16:46:17,2026.07.01 16:46:17,1.18,-0.03,0.00,[tp 4102.32]
341537906,0,XAUUSD.pc,BUY,0.01,4102.91000,4102.91000,2026.07.01 16:46:17,2026.07.01 16:46:17,0.57,-0.03,0.00,[tp 4102.32]
341537914,0,XAUUSD.pc,BUY,0.01,4102.91000,4102.91000,2026.07.01 16:46:17,2026.07.01 16:46:17,-0.58,-0.03,0.00,[tp 4102.32]
341537916,0,XAUUSD.pc,BUY,0.01,4102.91000,4102.91000,2026.07.01 16:46:17,2026.07.01 16:46:17,2.61,-0.03,0.00,[tp 4102.32]
341537931,0,XAUUSD.pc,BUY,0.01,4102.87000,4102.87000,2026.07.01 16:46:18,2026.07.01 16:46:18,0.75,-0.03,0.00,[tp 4102.32]
341579265,0,XAUUSD.pc,SELL,0.01,4095.31000,4095.31000,2026.07.01 16:51:35,2026.07.01 16:51:35,0.00,-0.03,0.00,
341579353,0,XAUUSD.pc,SELL,0.01,4095.53000,4095.53000,2026.07.01 16:51:36,2026.07.01 16:51:36,0.00,-0.03,0.00,
341579456,0,XAUUSD.pc,SELL,0.01,4095.76000,4095.76000,2026.07.01 16:51:36,2026.07.01 16:51:36,0.00,-0.03,0.00,
341579537,0,XAUUSD.pc,SELL,0.01,4094.86000,4094.86000,2026.07.01 16:51:37,2026.07.01 16:51:37,0.00,-0.03,0.00,
341580038,0,XAUUSD.pc,SELL,0.01,4093.70000,4093.70000,2026.07.01 16:51:42,2026.07.01 16:51:42,0.00,-0.03,0.00,
341580696,0,XAUUSD.pc,BUY,0.01,4092.92000,4092.92000,2026.07.01 16:51:54,2026.07.01 16:51:54,0.78,-0.03,0.00,
341580701,0,XAUUSD.pc,BUY,0.01,4092.91000,4092.91000,2026.07.01 16:51:54,2026.07.01 16:51:54,2.40,-0.03,0.00,
341580703,0,XAUUSD.pc,BUY,0.01,4092.91000,4092.91000,2026.07.01 16:51:54,2026.07.01 16:51:54,2.62,-0.03,0.00,
341580706,0,XAUUSD.pc,BUY,0.01,4092.92000,4092.92000,2026.07.01 16:51:54,2026.07.01 16:51:54,1.94,-0.03,0.00,
341580707,0,XAUUSD.pc,BUY,0.01,4092.92000,4092.92000,2026.07.01 16:51:54,2026.07.01 16:51:54,2.84,-0.03,0.00,
341623496,0,XAUUSD.pc,SELL,0.01,4088.02000,4088.02000,2026.07.01 17:03:17,2026.07.01 17:03:17,0.00,-0.03,0.00,
341623503,0,XAUUSD.pc,SELL,0.01,4087.50000,4087.50000,2026.07.01 17:03:18,2026.07.01 17:03:18,0.00,-0.03,0.00,
341623531,0,XAUUSD.pc,SELL,0.01,4087.35000,4087.35000,2026.07.01 17:03:19,2026.07.01 17:03:19,0.00,-0.03,0.00,
341623552,0,XAUUSD.pc,SELL,0.01,4087.38000,4087.38000,2026.07.01 17:03:20,2026.07.01 17:03:20,0.00,-0.03,0.00,
341623679,0,XAUUSD.pc,SELL,0.01,4086.94000,4086.94000,2026.07.01 17:03:21,2026.07.01 17:03:21,0.00,-0.03,0.00,
341624432,0,XAUUSD.pc,BUY,0.01,4084.96000,4084.96000,2026.07.01 17:03:36,2026.07.01 17:03:36,3.06,-0.03,0.00,
341624440,0,XAUUSD.pc,BUY,0.01,4084.97000,4084.97000,2026.07.01 17:03:36,2026.07.01 17:03:36,2.41,-0.03,0.00,
341624462,0,XAUUSD.pc,BUY,0.01,4084.97000,4084.97000,2026.07.01 17:03:36,2026.07.01 17:03:36,2.38,-0.03,0.00,
341624465,0,XAUUSD.pc,BUY,0.01,4084.97000,4084.97000,2026.07.01 17:03:36,2026.07.01 17:03:36,1.97,-0.03,0.00,
341624473,0,XAUUSD.pc,BUY,0.01,4084.97000,4084.97000,2026.07.01 17:03:36,2026.07.01 17:03:36,2.53,-0.03,0.00,
341737734,0,XAUUSD.pc,SELL,0.01,4101.95000,4101.95000,2026.07.01 17:32:06,2026.07.01 17:32:06,0.00,-0.03,0.00,
341737756,0,XAUUSD.pc,SELL,0.01,4101.88000,4101.88000,2026.07.01 17:32:07,2026.07.01 17:32:07,0.00,-0.03,0.00,
341737762,0,XAUUSD.pc,SELL,0.01,4101.39000,4101.39000,2026.07.01 17:32:08,2026.07.01 17:32:08,0.00,-0.03,0.00,
341737795,0,XAUUSD.pc,SELL,0.01,4101.18000,4101.18000,2026.07.01 17:32:09,2026.07.01 17:32:09,0.00,-0.03,0.00,
341737817,0,XAUUSD.pc,SELL,0.01,4101.20000,4101.20000,2026.07.01 17:32:10,2026.07.01 17:32:10,0.00,-0.03,0.00,
341784057,0,XAUUSD.pc,SELL,0.01,4106.39000,4106.39000,2026.07.01 17:40:23,2026.07.01 17:40:23,0.00,-0.03,0.00,
341784093,0,XAUUSD.pc,SELL,0.01,4106.19000,4106.19000,2026.07.01 17:40:25,2026.07.01 17:40:25,0.00,-0.03,0.00,
341789678,0,XAUUSD.pc,BUY,0.01,4099.86000,4099.86000,2026.07.01 17:41:34,2026.07.01 17:41:34,2.09,-0.03,0.00,[tp 4100.00]
341789679,0,XAUUSD.pc,BUY,0.01,4099.86000,4099.86000,2026.07.01 17:41:34,2026.07.01 17:41:34,1.53,-0.03,0.00,[tp 4100.00]
341789680,0,XAUUSD.pc,BUY,0.01,4099.86000,4099.86000,2026.07.01 17:41:34,2026.07.01 17:41:34,1.34,-0.03,0.00,[tp 4100.00]
341789685,0,XAUUSD.pc,BUY,0.01,4099.86000,4099.86000,2026.07.01 17:41:34,2026.07.01 17:41:34,6.33,-0.03,0.00,[tp 4100.00]
341789691,0,XAUUSD.pc,BUY,0.01,4099.86000,4099.86000,2026.07.01 17:41:35,2026.07.01 17:41:35,6.53,-0.03,0.00,[tp 4100.00]
341789699,0,XAUUSD.pc,BUY,0.01,4099.86000,4099.86000,2026.07.01 17:41:35,2026.07.01 17:41:35,2.02,-0.03,0.00,[tp 4100.00]
341789713,0,XAUUSD.pc,BUY,0.01,4099.86000,4099.86000,2026.07.01 17:41:35,2026.07.01 17:41:35,1.32,-0.03,0.00,[tp 4100.00]
343299582,0,XAUUSD.pc,SELL,0.01,4064.56000,4064.56000,2026.07.02 06:46:17,2026.07.02 06:46:17,0.00,-0.03,0.00,
343299653,0,XAUUSD.pc,SELL,0.01,4064.53000,4064.53000,2026.07.02 06:46:18,2026.07.02 06:46:18,0.00,-0.03,0.00,
343299729,0,XAUUSD.pc,SELL,0.01,4064.51000,4064.51000,2026.07.02 06:46:19,2026.07.02 06:46:19,0.00,-0.03,0.00,
343299789,0,XAUUSD.pc,SELL,0.01,4064.56000,4064.56000,2026.07.02 06:46:20,2026.07.02 06:46:20,0.00,-0.03,0.00,
343299821,0,XAUUSD.pc,SELL,0.01,4064.55000,4064.55000,2026.07.02 06:46:21,2026.07.02 06:46:21,0.00,-0.03,0.00,
343299845,0,XAUUSD.pc,SELL,0.01,4064.54000,4064.54000,2026.07.02 06:46:22,2026.07.02 06:46:22,0.00,-0.03,0.00,
343300178,0,XAUUSD.pc,SELL,0.01,4063.92000,4063.92000,2026.07.02 06:46:24,2026.07.02 06:46:24,0.00,-0.03,0.00,
343422796,0,XAUUSD.pc,BUY,0.01,4064.08000,4064.08000,2026.07.02 07:44:10,2026.07.02 07:44:10,-0.16,-0.03,0.00,
343422797,0,XAUUSD.pc,BUY,0.01,4064.08000,4064.08000,2026.07.02 07:44:10,2026.07.02 07:44:10,0.47,-0.03,0.00,
343422798,0,XAUUSD.pc,BUY,0.01,4064.08000,4064.08000,2026.07.02 07:44:10,2026.07.02 07:44:10,0.45,-0.03,0.00,
343422799,0,XAUUSD.pc,BUY,0.01,4064.08000,4064.08000,2026.07.02 07:44:10,2026.07.02 07:44:10,0.43,-0.03,0.00,
343422800,0,XAUUSD.pc,BUY,0.01,4064.08000,4064.08000,2026.07.02 07:44:10,2026.07.02 07:44:10,0.48,-0.03,0.00,
343422801,0,XAUUSD.pc,BUY,0.01,4064.08000,4064.08000,2026.07.02 07:44:10,2026.07.02 07:44:10,0.48,-0.03,0.00,
343422802,0,XAUUSD.pc,BUY,0.01,4064.07000,4064.07000,2026.07.02 07:44:10,2026.07.02 07:44:10,0.47,-0.03,0.00,
343443546,0,XAUUSD.pc,SELL,0.01,4062.34000,4062.34000,2026.07.02 07:59:14,2026.07.02 07:59:14,0.00,-0.03,0.00,
343443552,0,XAUUSD.pc,SELL,0.01,4062.19000,4062.19000,2026.07.02 07:59:14,2026.07.02 07:59:14,0.00,-0.03,0.00,
343443557,0,XAUUSD.pc,SELL,0.01,4062.17000,4062.17000,2026.07.02 07:59:15,2026.07.02 07:59:15,0.00,-0.03,0.00,
343443560,0,XAUUSD.pc,SELL,0.01,4062.17000,4062.17000,2026.07.02 07:59:16,2026.07.02 07:59:16,0.00,-0.03,0.00,
343443565,0,XAUUSD.pc,SELL,0.01,4062.08000,4062.08000,2026.07.02 07:59:16,2026.07.02 07:59:16,0.00,-0.03,0.00,
343443570,0,XAUUSD.pc,SELL,0.01,4062.10000,4062.10000,2026.07.02 07:59:17,2026.07.02 07:59:17,0.00,-0.03,0.00,
343443576,0,XAUUSD.pc,SELL,0.01,4062.16000,4062.16000,2026.07.02 07:59:18,2026.07.02 07:59:18,0.00,-0.03,0.00,
343443581,0,XAUUSD.pc,SELL,0.01,4062.17000,4062.17000,2026.07.02 07:59:19,2026.07.02 07:59:19,0.00,-0.03,0.00,
343443589,0,XAUUSD.pc,SELL,0.01,4062.04000,4062.04000,2026.07.02 07:59:20,2026.07.02 07:59:20,0.00,-0.03,0.00,
343450431,0,XAUUSD.pc,BUY,0.01,4060.00000,4060.00000,2026.07.02 08:00:39,2026.07.02 08:00:39,2.16,-0.03,0.00,[tp 4059.91]
343450450,0,XAUUSD.pc,BUY,0.01,4060.03000,4060.03000,2026.07.02 08:00:39,2026.07.02 08:00:39,2.31,-0.03,0.00,[tp 4059.91]
343450464,0,XAUUSD.pc,BUY,0.01,4060.03000,4060.03000,2026.07.02 08:00:39,2026.07.02 08:00:39,2.14,-0.03,0.00,[tp 4059.91]
343450465,0,XAUUSD.pc,BUY,0.01,4060.03000,4060.03000,2026.07.02 08:00:39,2026.07.02 08:00:39,2.05,-0.03,0.00,[tp 4059.91]
343450467,0,XAUUSD.pc,BUY,0.01,4060.03000,4060.03000,2026.07.02 08:00:39,2026.07.02 08:00:39,2.01,-0.03,0.00,[tp 4059.91]
343450470,0,XAUUSD.pc,BUY,0.01,4060.03000,4060.03000,2026.07.02 08:00:39,2026.07.02 08:00:39,2.07,-0.03,0.00,[tp 4059.91]
343450488,0,XAUUSD.pc,BUY,0.01,4060.03000,4060.03000,2026.07.02 08:00:39,2026.07.02 08:00:39,2.16,-0.03,0.00,[tp 4059.91]
343450520,0,XAUUSD.pc,BUY,0.01,4060.13000,4060.13000,2026.07.02 08:00:39,2026.07.02 08:00:39,2.04,-0.03,0.00,[tp 4059.91]
343450529,0,XAUUSD.pc,BUY,0.01,4060.13000,4060.13000,2026.07.02 08:00:39,2026.07.02 08:00:39,2.04,-0.03,0.00,[tp 4059.91]
343468414,0,XAUUSD.pc,SELL,0.01,4058.28000,4058.28000,2026.07.02 08:06:50,2026.07.02 08:06:50,0.00,-0.03,0.00,
343468419,0,XAUUSD.pc,SELL,0.01,4058.28000,4058.28000,2026.07.02 08:06:50,2026.07.02 08:06:50,0.00,-0.03,0.00,
343468429,0,XAUUSD.pc,SELL,0.01,4058.28000,4058.28000,2026.07.02 08:06:51,2026.07.02 08:06:51,0.00,-0.03,0.00,
343468438,0,XAUUSD.pc,SELL,0.01,4058.29000,4058.29000,2026.07.02 08:06:52,2026.07.02 08:06:52,0.00,-0.03,0.00,
343468447,0,XAUUSD.pc,SELL,0.01,4058.29000,4058.29000,2026.07.02 08:06:53,2026.07.02 08:06:53,0.00,-0.03,0.00,
343473597,0,XAUUSD.pc,BUY,0.01,4059.07000,4059.07000,2026.07.02 08:09:06,2026.07.02 08:09:06,-0.78,-0.03,0.00,
343473598,0,XAUUSD.pc,BUY,0.01,4059.08000,4059.08000,2026.07.02 08:09:06,2026.07.02 08:09:06,-0.79,-0.03,0.00,
343473599,0,XAUUSD.pc,BUY,0.01,4059.08000,4059.08000,2026.07.02 08:09:06,2026.07.02 08:09:06,-0.80,-0.03,0.00,
